sample_id,patient_id,tissue_type,fastqscreen_id,Human,rRNA,ERCC,Mouse,EColi,Virus,Yeast,Vector,Mitoch,Multiple Genomes,No hits,fastqc_id,GC_fastqc,dup_fastqc,avg_sequence_length,total_reads_fastq_M,qualimap_bamqc_id,avg_gc,median_insert_size,qualimap_RNAseq_qc_id,mean_coverage,percentage_aligned,mapped_reads,total_reads_bam,general_error_rate,5_3_bias,reads_aligned,genomic_origin_id,Exonic,Intronic,Intergenic
FUSCCTNBC134_TT,FUSCCTNBC134,tumor,FUSCCTNBC134_R2_screen,59046,1500,1032,27,56,1,0,0,0,37058,1280,FUSCCTNBC134_R2,50,51.74207306,137.8619716,38.498431,FUSCCTNBC134_PT.percent_bamqc,58.50982031,208,FUSCCTNBC134_PT.percent,21.2635,98.82090459,23839138,24123578,0.01,1,5186539,FUSCCTNBC134_PT.percent,2835853,4416122,697038
FUSCCTNBC135_TT,FUSCCTNBC135,tumor,FUSCCTNBC135_R1_screen,61626,1109,116,17,27,0,0,0,0,35905,1200,FUSCCTNBC135_R1,51,53.14508051,137.5272906,23.187001,FUSCCTNBC135.percent_bamqc,58.53588375,207,FUSCCTNBC135.percent,8.7676,99.19567036,10254528,10337677,0.01,1.06,2250295,FUSCCTNBC135.percent,1344619,1757568,205170
FUSCCTNBC135_TT,FUSCCTNBC135,tumor,FUSCCTNBC135_R2_screen,61472,1057,116,24,26,0,0,0,0,35845,1460,FUSCCTNBC135_R2,51,55.50856777,137.5293817,23.187001,FUSCCTNBC135.percent_bamqc,58.53588375,207,FUSCCTNBC135.percent,8.7676,99.19567036,10254528,10337677,0.01,1.06,2250295,FUSCCTNBC135.percent,1344619,1757568,205170
FUSCCTNBC136_TT,FUSCCTNBC136,tumor,FUSCCTNBC136_R1_screen,55429,1327,62,19,3,0,0,0,0,42190,970,FUSCCTNBC136_R1,52,47.12405961,135.2768563,28.571432,FUSCCTNBC136.percent_bamqc,59.50242308,201,FUSCCTNBC136.percent,11.1229,99.50549157,15868491,15947352,0.01,1.03,2792665,FUSCCTNBC136.percent,1580547,1875796,307748
FUSCCTNBC136_TT,FUSCCTNBC136,tumor,FUSCCTNBC136_R2_screen,55287,1331,62,59,2,1,0,0,0,42028,1230,FUSCCTNBC136_R2,52,49.88133204,135.2794273,28.571432,FUSCCTNBC136.percent_bamqc,59.50242308,201,FUSCCTNBC136.percent,11.1229,99.50549157,15868491,15947352,0.01,1.03,2792665,FUSCCTNBC136.percent,1580547,1875796,307748
FUSCCTNBC137_PT,FUSCCTNBC137,normal,FUSCCTNBC137_PT_R1_screen,47061,1098,863,24,79,0,1,0,0,49874,1000,FUSCCTNBC137_PT_R1,50,43.18349089,141.3384397,32.757645,FUSCCTNBC137.percent_bamqc,54.46390725,221,FUSCCTNBC137.percent,7.72,98.77112762,12988426,13150023,0.01,1.02,3646844,FUSCCTNBC137.percent,2907902,2639889,274668
FUSCCTNBC137_PT,FUSCCTNBC137,normal,FUSCCTNBC137_PT_R2_screen,46852,1077,863,33,59,0,3,0,0,49853,1260,FUSCCTNBC137_PT_R2,50,44.89061526,141.336642,32.757645,FUSCCTNBC137.percent_bamqc,54.46390725,221,FUSCCTNBC137.percent,7.72,98.77112762,12988426,13150023,0.01,1.02,3646844,FUSCCTNBC137.percent,2907902,2639889,274668
FUSCCTNBC137_TT,FUSCCTNBC137,tumor,FUSCCTNBC137_R1_screen,64938,195,599,12,14,0,0,0,0,33773,469,FUSCCTNBC137_R1,49,51.50845341,143.7243817,37.678073,FUSCCTNBC137_PT.percent_bamqc,58.40155818,219,FUSCCTNBC137_PT.percent,16.8823,99.20565683,20946705,21114426,0.01,1.01,3161510,FUSCCTNBC137_PT.percent,1305083,2188058,411297
FUSCCTNBC137_TT,FUSCCTNBC137,tumor,FUSCCTNBC137_R2_screen,65061,218,608,11,12,0,1,0,0,33549,540,FUSCCTNBC137_R2,49,54.94559417,143.7217415,37.678073,FUSCCTNBC137_PT.percent_bamqc,58.40155818,219,FUSCCTNBC137_PT.percent,16.8823,99.20565683,20946705,21114426,0.01,1.01,3161510,FUSCCTNBC137_PT.percent,1305083,2188058,411297
FUSCCTNBC138_TT,FUSCCTNBC138,tumor,FUSCCTNBC138_R1_screen,68658,244,148,5,0,0,0,0,0,30035,910,FUSCCTNBC138_R1,48,54.82116201,142.1226017,32.711946,FUSCCTNBC138.percent_bamqc,54.46834638,218,FUSCCTNBC138.percent,6.8379,99.13320433,10883549,10978712,0.01,1.06,3187705,FUSCCTNBC138.percent,2353470,2528817,276217
FUSCCTNBC138_TT,FUSCCTNBC138,tumor,FUSCCTNBC138_R2_screen,68583,225,148,16,0,0,0,0,0,29838,1190,FUSCCTNBC138_R2,48,58.423768,142.1247137,32.711946,FUSCCTNBC138.percent_bamqc,54.46834638,218,FUSCCTNBC138.percent,6.8379,99.13320433,10883549,10978712,0.01,1.06,3187705,FUSCCTNBC138.percent,2353470,2528817,276217
FUSCCTNBC140_PT,FUSCCTNBC140,normal,FUSCCTNBC140_PT_R1_screen,76323,514,680,19,94,0,0,0,0,21480,890,FUSCCTNBC140_PT_R1,45,75.41443325,139.4198608,41.373739,FUSCCTNBC140.percent_bamqc,49.5002804,195,FUSCCTNBC140.percent,11.5793,97.68253204,12744343,13046696,0.01,1.07,4678500,FUSCCTNBC140.percent,3293390,4203860,502740
FUSCCTNBC140_PT,FUSCCTNBC140,normal,FUSCCTNBC140_PT_R2_screen,76723,570,681,20,90,0,0,0,0,20966,950,FUSCCTNBC140_PT_R2,46,77.25928684,139.426565,41.373739,FUSCCTNBC140.percent_bamqc,49.5002804,195,FUSCCTNBC140.percent,11.5793,97.68253204,12744343,13046696,0.01,1.07,4678500,FUSCCTNBC140.percent,3293390,4203860,502740
FUSCCTNBC140_TT,FUSCCTNBC140,tumor,FUSCCTNBC140_R1_screen,70660,45,489,4,1,0,0,0,0,28531,270,FUSCCTNBC140_R1,46,65.87175951,141.2482501,49.09606,FUSCCTNBC140_PT.percent_bamqc,50.11537585,189,FUSCCTNBC140_PT.percent,12.8497,97.25336339,10311920,10603150,0.01,1.08,3933725,FUSCCTNBC140_PT.percent,2428608,4296911,394659
FUSCCTNBC140_TT,FUSCCTNBC140,tumor,FUSCCTNBC140_R2_screen,71208,52,487,8,1,0,0,0,0,27904,340,FUSCCTNBC140_R2,46,68.68516535,141.2538666,49.09606,FUSCCTNBC140_PT.percent_bamqc,50.11537585,189,FUSCCTNBC140_PT.percent,12.8497,97.25336339,10311920,10603150,0.01,1.08,3933725,FUSCCTNBC140_PT.percent,2428608,4296911,394659
FUSCCTNBC142_TT,FUSCCTNBC142,tumor,FUSCCTNBC142_R1_screen,63976,973,85,6,0,0,0,0,0,33780,1180,FUSCCTNBC142_R1,49,55.21463346,135.9991097,25.867714,FUSCCTNBC142.percent_bamqc,57.83550268,208,FUSCCTNBC142.percent,8.4937,99.23850219,11426861,11514544,0.01,1.01,2516049,FUSCCTNBC142.percent,1549112,1954817,235950
FUSCCTNBC142_TT,FUSCCTNBC142,tumor,FUSCCTNBC142_R2_screen,63927,874,84,33,0,0,0,0,0,33692,1390,FUSCCTNBC142_R2,50,58.15874389,136.0029548,25.867714,FUSCCTNBC142.percent_bamqc,57.83550268,208,FUSCCTNBC142.percent,8.4937,99.23850219,11426861,11514544,0.01,1.01,2516049,FUSCCTNBC142.percent,1549112,1954817,235950
FUSCCTNBC143_TT,FUSCCTNBC143,tumor,FUSCCTNBC143_R1_screen,65728,706,106,9,1,0,0,0,0,32470,980,FUSCCTNBC143_R1,49,55.94582794,136.9586638,24.918043,FUSCCTNBC143.percent_bamqc,56.91173671,213,FUSCCTNBC143.percent,7.2363,99.41918064,11297600,11363602,0.01,1.03,2430860,FUSCCTNBC143.percent,1569497,1891069,225358
FUSCCTNBC143_TT,FUSCCTNBC143,tumor,FUSCCTNBC143_R2_screen,65586,656,109,21,2,0,0,0,0,32336,1290,FUSCCTNBC143_R2,49,59.56464559,136.9606047,24.918043,FUSCCTNBC143.percent_bamqc,56.91173671,213,FUSCCTNBC143.percent,7.2363,99.41918064,11297600,11363602,0.01,1.03,2430860,FUSCCTNBC143.percent,1569497,1891069,225358
FUSCCTNBC145_TT,FUSCCTNBC145,tumor,FUSCCTNBC145_R1_screen,68650,251,136,12,112,0,1,0,0,29128,1710,FUSCCTNBC145_R1,48,58.63502198,137.6474148,23.687953,FUSCCTNBC145.percent_bamqc,54.82880416,215,FUSCCTNBC145.percent,6.0522,98.80646603,7755528,7849211,0.01,1.06,2297253,FUSCCTNBC145.percent,1595625,1823083,277835
FUSCCTNBC145_TT,FUSCCTNBC145,tumor,FUSCCTNBC145_R2_screen,68776,252,137,24,97,0,1,0,0,28794,1919,FUSCCTNBC145_R2,48,61.94352797,137.6476125,23.687953,FUSCCTNBC145.percent_bamqc,54.82880416,215,FUSCCTNBC145.percent,6.0522,98.80646603,7755528,7849211,0.01,1.06,2297253,FUSCCTNBC145.percent,1595625,1823083,277835
FUSCCTNBC146_TT,FUSCCTNBC146,tumor,FUSCCTNBC146_R1_screen,66077,906,81,7,2,0,0,0,0,32097,830,FUSCCTNBC146_R1,49,56.96326949,136.5376303,26.77963,FUSCCTNBC146.percent_bamqc,57.74971805,202,FUSCCTNBC146.percent,7.8555,99.48586672,12044925,12107172,0.01,1.07,2619665,FUSCCTNBC146.percent,1479399,2209704,243781
FUSCCTNBC146_TT,FUSCCTNBC146,tumor,FUSCCTNBC146_R2_screen,65723,861,82,26,2,0,0,0,0,32236,1070,FUSCCTNBC146_R2,50,60.4503645,136.5388191,26.77963,FUSCCTNBC146.percent_bamqc,57.74971805,202,FUSCCTNBC146.percent,7.8555,99.48586672,12044925,12107172,0.01,1.07,2619665,FUSCCTNBC146.percent,1479399,2209704,243781
FUSCCTNBC147_TT,FUSCCTNBC147,tumor,FUSCCTNBC147_R1_screen,68654,505,113,8,1,0,0,0,0,29909,810,FUSCCTNBC147_R1,48,59.36590072,137.288253,22.832869,FUSCCTNBC147.percent_bamqc,55.52759084,211,FUSCCTNBC147.percent,5.6165,99.12113067,8383917,8458254,0.01,1,2218251,FUSCCTNBC147.percent,1468909,1837020,221734
